id,first_name,last_name,round,score
295467,Jack,Macrae,23,109
295467,Jack,Macrae,22,107
295467,Jack,Macrae,21,132
295467,Jack,Macrae,20,151
295467,Jack,Macrae,19,127
295467,Jack,Macrae,18,132
295467,Jack,Macrae,17,110
295467,Jack,Macrae,16,106
295467,Jack,Macrae,15,135
295467,Jack,Macrae,14,180
295467,Jack,Macrae,13,140
295467,Jack,Macrae,11,69
295467,Jack,Macrae,10,77
295467,Jack,Macrae,9,109
295467,Jack,Macrae,8,98
295467,Jack,Macrae,7,99
295467,Jack,Macrae,6,91
295467,Jack,Macrae,5,100
295467,Jack,Macrae,4,109
295467,Jack,Macrae,3,132
295467,Jack,Macrae,2,124
295467,Jack,Macrae,1,107
293957,Brodie,Grundy,23,149
293957,Brodie,Grundy,22,90
293957,Brodie,Grundy,21,105
293957,Brodie,Grundy,20,145
293957,Brodie,Grundy,19,79
293957,Brodie,Grundy,18,181
293957,Brodie,Grundy,17,129
293957,Brodie,Grundy,16,100
293957,Brodie,Grundy,15,112
293957,Brodie,Grundy,14,168
293957,Brodie,Grundy,12,95
293957,Brodie,Grundy,11,112
293957,Brodie,Grundy,10,149
293957,Brodie,Grundy,9,152
293957,Brodie,Grundy,8,149
293957,Brodie,Grundy,7,99
293957,Brodie,Grundy,6,123
293957,Brodie,Grundy,5,78
293957,Brodie,Grundy,4,153
293957,Brodie,Grundy,3,122
293957,Brodie,Grundy,2,112
293957,Brodie,Grundy,1,84
996701,Clayton,Oliver,23,112
996701,Clayton,Oliver,22,96
996701,Clayton,Oliver,21,130
996701,Clayton,Oliver,20,103
996701,Clayton,Oliver,19,109
996701,Clayton,Oliver,18,117
996701,Clayton,Oliver,17,69
996701,Clayton,Oliver,16,116
996701,Clayton,Oliver,15,111
996701,Clayton,Oliver,14,113
996701,Clayton,Oliver,12,98
996701,Clayton,Oliver,11,108
996701,Clayton,Oliver,10,62
996701,Clayton,Oliver,9,114
996701,Clayton,Oliver,8,161
996701,Clayton,Oliver,7,97
996701,Clayton,Oliver,6,106
996701,Clayton,Oliver,5,114
996701,Clayton,Oliver,4,108
996701,Clayton,Oliver,3,82
996701,Clayton,Oliver,2,130
996701,Clayton,Oliver,1,73
296347,Josh,Kelly,23,120
296347,Josh,Kelly,22,75
296347,Josh,Kelly,16,89
296347,Josh,Kelly,15,120
296347,Josh,Kelly,13,148
296347,Josh,Kelly,12,128
296347,Josh,Kelly,11,140
296347,Josh,Kelly,10,135
296347,Josh,Kelly,9,120
296347,Josh,Kelly,8,115
296347,Josh,Kelly,6,113
296347,Josh,Kelly,5,106
296347,Josh,Kelly,4,114
296347,Josh,Kelly,3,100
291969,Stephen,Coniglio,17,0
291969,Stephen,Coniglio,16,146
291969,Stephen,Coniglio,15,112
291969,Stephen,Coniglio,13,116
291969,Stephen,Coniglio,12,90
291969,Stephen,Coniglio,11,192
291969,Stephen,Coniglio,10,69
291969,Stephen,Coniglio,8,76
291969,Stephen,Coniglio,7,82
291969,Stephen,Coniglio,6,115
291969,Stephen,Coniglio,5,126
291969,Stephen,Coniglio,4,112
291969,Stephen,Coniglio,3,108
291969,Stephen,Coniglio,2,50
291969,Stephen,Coniglio,1,161
270917,Patrick,Dangerfield,23,150
270917,Patrick,Dangerfield,22,116
270917,Patrick,Dangerfield,21,114
270917,Patrick,Dangerfield,20,65
270917,Patrick,Dangerfield,19,107
270917,Patrick,Dangerfield,18,97
270917,Patrick,Dangerfield,17,123
270917,Patrick,Dangerfield,16,114
270917,Patrick,Dangerfield,15,92
270917,Patrick,Dangerfield,14,110
270917,Patrick,Dangerfield,12,162
270917,Patrick,Dangerfield,11,108
270917,Patrick,Dangerfield,9,88
270917,Patrick,Dangerfield,8,96
270917,Patrick,Dangerfield,7,38
270917,Patrick,Dangerfield,6,138
270917,Patrick,Dangerfield,5,104
270917,Patrick,Dangerfield,4,66
270917,Patrick,Dangerfield,3,132
270917,Patrick,Dangerfield,2,134
270917,Patrick,Dangerfield,1,103
990704,Patrick,Cripps,23,136
990704,Patrick,Cripps,22,69
990704,Patrick,Cripps,21,126
990704,Patrick,Cripps,20,75
990704,Patrick,Cripps,19,141
990704,Patrick,Cripps,18,55
990704,Patrick,Cripps,17,94
990704,Patrick,Cripps,13,67
990704,Patrick,Cripps,12,151
990704,Patrick,Cripps,11,63
990704,Patrick,Cripps,10,88
990704,Patrick,Cripps,9,45
990704,Patrick,Cripps,8,115
990704,Patrick,Cripps,7,111
990704,Patrick,Cripps,6,99
990704,Patrick,Cripps,5,93
990704,Patrick,Cripps,4,163
990704,Patrick,Cripps,3,121
990704,Patrick,Cripps,2,116
990704,Patrick,Cripps,1,101
271001,Dayne,Beams,11,54
271001,Dayne,Beams,10,82
271001,Dayne,Beams,9,99
271001,Dayne,Beams,7,64
271001,Dayne,Beams,6,100
271001,Dayne,Beams,5,95
271001,Dayne,Beams,3,86
271001,Dayne,Beams,2,128
271001,Dayne,Beams,1,90
290801,Andrew,Gaff,23,129
290801,Andrew,Gaff,22,104
290801,Andrew,Gaff,21,106
290801,Andrew,Gaff,20,107
290801,Andrew,Gaff,19,103
290801,Andrew,Gaff,18,107
290801,Andrew,Gaff,17,104
290801,Andrew,Gaff,16,100
290801,Andrew,Gaff,15,119
290801,Andrew,Gaff,14,92
290801,Andrew,Gaff,12,91
290801,Andrew,Gaff,11,123
290801,Andrew,Gaff,10,120
290801,Andrew,Gaff,9,126
290801,Andrew,Gaff,8,108
290801,Andrew,Gaff,7,144
290801,Andrew,Gaff,6,91
290801,Andrew,Gaff,5,115
290801,Andrew,Gaff,4,134
290801,Andrew,Gaff,3,97
291790,Adam,Treloar,23,109
291790,Adam,Treloar,22,92
291790,Adam,Treloar,21,107
291790,Adam,Treloar,20,129
291790,Adam,Treloar,19,126
291790,Adam,Treloar,18,111
291790,Adam,Treloar,17,121
291790,Adam,Treloar,16,102
291790,Adam,Treloar,15,129
291790,Adam,Treloar,14,128
291790,Adam,Treloar,12,124
291790,Adam,Treloar,11,74
291790,Adam,Treloar,10,114
291790,Adam,Treloar,9,113
291790,Adam,Treloar,8,116
291790,Adam,Treloar,7,120
291790,Adam,Treloar,6,105
291790,Adam,Treloar,5,112
291790,Adam,Treloar,4,82
291790,Adam,Treloar,3,98
291790,Adam,Treloar,2,152
291790,Adam,Treloar,1,125
292128,Elliot,Yeo,23,110
292128,Elliot,Yeo,22,117
292128,Elliot,Yeo,21,85
292128,Elliot,Yeo,20,117
292128,Elliot,Yeo,19,105
292128,Elliot,Yeo,18,91
292128,Elliot,Yeo,17,120
292128,Elliot,Yeo,16,83
292128,Elliot,Yeo,15,87
292128,Elliot,Yeo,14,132
292128,Elliot,Yeo,11,80
292128,Elliot,Yeo,10,132
292128,Elliot,Yeo,9,140
292128,Elliot,Yeo,8,97
292128,Elliot,Yeo,7,146
292128,Elliot,Yeo,6,101
292128,Elliot,Yeo,5,74
292128,Elliot,Yeo,4,105
292128,Elliot,Yeo,3,71
292128,Elliot,Yeo,2,73
292128,Elliot,Yeo,1,91
297401,Matt,Crouch,23,150
297401,Matt,Crouch,22,74
297401,Matt,Crouch,21,151
297401,Matt,Crouch,20,126
297401,Matt,Crouch,19,89
297401,Matt,Crouch,18,95
297401,Matt,Crouch,17,105
297401,Matt,Crouch,16,90
297401,Matt,Crouch,15,95
297401,Matt,Crouch,13,101
297401,Matt,Crouch,12,117
297401,Matt,Crouch,8,53
297401,Matt,Crouch,7,120
297401,Matt,Crouch,6,105
297401,Matt,Crouch,5,108
297401,Matt,Crouch,4,104
297401,Matt,Crouch,3,101
297401,Matt,Crouch,2,101
297401,Matt,Crouch,1,132
290528,Max,Gawn,23,154
290528,Max,Gawn,22,111
290528,Max,Gawn,21,90
290528,Max,Gawn,20,104
290528,Max,Gawn,19,128
290528,Max,Gawn,18,101
290528,Max,Gawn,17,105
290528,Max,Gawn,15,50
290528,Max,Gawn,14,129
290528,Max,Gawn,12,148
290528,Max,Gawn,11,126
290528,Max,Gawn,10,132
290528,Max,Gawn,9,125
290528,Max,Gawn,8,91
290528,Max,Gawn,7,121
290528,Max,Gawn,6,112
290528,Max,Gawn,5,97
290528,Max,Gawn,4,125
290528,Max,Gawn,3,107
290528,Max,Gawn,2,113
290528,Max,Gawn,1,68
291771,Devon,Smith,8,70
291771,Devon,Smith,7,86
291771,Devon,Smith,6,41
291771,Devon,Smith,4,79
291771,Devon,Smith,3,101
291771,Devon,Smith,2,86
291771,Devon,Smith,1,93
293846,Sebastian,Ross,23,103
293846,Sebastian,Ross,22,99
293846,Sebastian,Ross,21,112
293846,Sebastian,Ross,20,97
293846,Sebastian,Ross,19,146
293846,Sebastian,Ross,18,79
293846,Sebastian,Ross,17,78
293846,Sebastian,Ross,16,57
293846,Sebastian,Ross,15,107
293846,Sebastian,Ross,14,106
293846,Sebastian,Ross,13,101
293846,Sebastian,Ross,11,73
293846,Sebastian,Ross,10,85
293846,Sebastian,Ross,9,71
293846,Sebastian,Ross,8,94
293846,Sebastian,Ross,7,86
293846,Sebastian,Ross,6,122
293846,Sebastian,Ross,5,100
293846,Sebastian,Ross,4,128
293846,Sebastian,Ross,3,64
293846,Sebastian,Ross,2,85
293846,Sebastian,Ross,1,82
293222,Rory,Laird,23,94
293222,Rory,Laird,22,74
293222,Rory,Laird,21,103
293222,Rory,Laird,20,134
293222,Rory,Laird,19,92
293222,Rory,Laird,18,79
293222,Rory,Laird,17,98
293222,Rory,Laird,16,98
293222,Rory,Laird,15,78
293222,Rory,Laird,13,116
293222,Rory,Laird,12,87
293222,Rory,Laird,11,110
293222,Rory,Laird,10,94
293222,Rory,Laird,9,95
293222,Rory,Laird,8,105
293222,Rory,Laird,7,95
293222,Rory,Laird,6,101
293222,Rory,Laird,5,94
293222,Rory,Laird,4,115
293222,Rory,Laird,3,84
293222,Rory,Laird,2,83
293222,Rory,Laird,1,103
220001,Gary,Ablett,23,121
220001,Gary,Ablett,22,99
220001,Gary,Ablett,21,117
220001,Gary,Ablett,20,80
220001,Gary,Ablett,19,82
220001,Gary,Ablett,18,86
220001,Gary,Ablett,17,91
220001,Gary,Ablett,16,52
220001,Gary,Ablett,15,51
220001,Gary,Ablett,14,76
220001,Gary,Ablett,12,118
220001,Gary,Ablett,10,64
220001,Gary,Ablett,9,73
220001,Gary,Ablett,8,81
220001,Gary,Ablett,7,116
220001,Gary,Ablett,6,108
220001,Gary,Ablett,5,110
220001,Gary,Ablett,4,95
220001,Gary,Ablett,3,69
220001,Gary,Ablett,2,81
220001,Gary,Ablett,1,93
250417,Bryce,Gibbs,23,58
250417,Bryce,Gibbs,22,60
250417,Bryce,Gibbs,21,102
250417,Bryce,Gibbs,20,111
250417,Bryce,Gibbs,15,50
250417,Bryce,Gibbs,11,70
250417,Bryce,Gibbs,9,110
250417,Bryce,Gibbs,7,53
250417,Bryce,Gibbs,5,96
250417,Bryce,Gibbs,3,102
250417,Bryce,Gibbs,2,79
250417,Bryce,Gibbs,1,79
281065,Mitch,Duncan,23,88
281065,Mitch,Duncan,22,73
281065,Mitch,Duncan,21,104
281065,Mitch,Duncan,20,92
281065,Mitch,Duncan,19,102
281065,Mitch,Duncan,18,105
281065,Mitch,Duncan,17,122
281065,Mitch,Duncan,16,75
281065,Mitch,Duncan,15,99
281065,Mitch,Duncan,14,116
281065,Mitch,Duncan,12,144
281065,Mitch,Duncan,11,82
281065,Mitch,Duncan,10,118
281065,Mitch,Duncan,9,125
281065,Mitch,Duncan,8,142
281065,Mitch,Duncan,7,120
281065,Mitch,Duncan,6,130
281065,Mitch,Duncan,5,86
281065,Mitch,Duncan,4,95
281065,Mitch,Duncan,3,103
281065,Mitch,Duncan,2,108
281065,Mitch,Duncan,1,95
294557,Lachie,Hunter,23,105
294557,Lachie,Hunter,22,92
294557,Lachie,Hunter,21,120
294557,Lachie,Hunter,20,79
294557,Lachie,Hunter,19,98
294557,Lachie,Hunter,18,74
294557,Lachie,Hunter,17,154
294557,Lachie,Hunter,16,124
294557,Lachie,Hunter,15,57
294557,Lachie,Hunter,14,102
294557,Lachie,Hunter,13,86
294557,Lachie,Hunter,11,80
294557,Lachie,Hunter,10,80
294557,Lachie,Hunter,9,92
294557,Lachie,Hunter,8,123
294557,Lachie,Hunter,7,80
294557,Lachie,Hunter,6,122
294557,Lachie,Hunter,5,65
294557,Lachie,Hunter,4,108
294557,Lachie,Hunter,3,94
294557,Lachie,Hunter,2,123
294557,Lachie,Hunter,1,112
298279,Angus,Brayshaw,23,85
298279,Angus,Brayshaw,22,113
298279,Angus,Brayshaw,21,106
298279,Angus,Brayshaw,20,76
298279,Angus,Brayshaw,19,66
298279,Angus,Brayshaw,18,70
298279,Angus,Brayshaw,17,44
298279,Angus,Brayshaw,16,65
298279,Angus,Brayshaw,15,87
298279,Angus,Brayshaw,14,87
298279,Angus,Brayshaw,12,129
298279,Angus,Brayshaw,11,91
298279,Angus,Brayshaw,10,75
298279,Angus,Brayshaw,9,65
298279,Angus,Brayshaw,8,76
298279,Angus,Brayshaw,7,65
298279,Angus,Brayshaw,6,104
298279,Angus,Brayshaw,5,104
298279,Angus,Brayshaw,4,79
298279,Angus,Brayshaw,3,129
298279,Angus,Brayshaw,2,121
298279,Angus,Brayshaw,1,100
250105,Marc,Murphy,23,123
250105,Marc,Murphy,22,106
250105,Marc,Murphy,21,97
250105,Marc,Murphy,20,109
250105,Marc,Murphy,19,128
250105,Marc,Murphy,18,74
250105,Marc,Murphy,17,119
250105,Marc,Murphy,16,93
250105,Marc,Murphy,15,114
250105,Marc,Murphy,13,88
250105,Marc,Murphy,9,10
250105,Marc,Murphy,8,110
250105,Marc,Murphy,7,57
250105,Marc,Murphy,6,84
250105,Marc,Murphy,5,104
250105,Marc,Murphy,4,135
250105,Marc,Murphy,3,95
250105,Marc,Murphy,2,79
250105,Marc,Murphy,1,97
290629,Dyson,Heppell,22,86
290629,Dyson,Heppell,21,59
290629,Dyson,Heppell,18,79
290629,Dyson,Heppell,15,98
290629,Dyson,Heppell,14,87
290629,Dyson,Heppell,13,111
290629,Dyson,Heppell,11,116
290629,Dyson,Heppell,10,74
290629,Dyson,Heppell,9,75
290629,Dyson,Heppell,8,97
290629,Dyson,Heppell,7,89
290629,Dyson,Heppell,6,99
290629,Dyson,Heppell,5,123
290629,Dyson,Heppell,4,87
290629,Dyson,Heppell,3,114
290629,Dyson,Heppell,2,94
290629,Dyson,Heppell,1,107
291570,Nat,Fyfe,23,102
291570,Nat,Fyfe,22,78
291570,Nat,Fyfe,21,121
291570,Nat,Fyfe,20,104
291570,Nat,Fyfe,19,113
291570,Nat,Fyfe,17,128
291570,Nat,Fyfe,16,61
291570,Nat,Fyfe,15,133
291570,Nat,Fyfe,14,88
291570,Nat,Fyfe,13,104
291570,Nat,Fyfe,11,122
291570,Nat,Fyfe,10,120
291570,Nat,Fyfe,9,74
291570,Nat,Fyfe,8,111
291570,Nat,Fyfe,7,124
291570,Nat,Fyfe,6,124
291570,Nat,Fyfe,5,92
291570,Nat,Fyfe,3,78
291570,Nat,Fyfe,2,119
291570,Nat,Fyfe,1,103
295342,Jake,Lloyd,23,93
295342,Jake,Lloyd,22,81
295342,Jake,Lloyd,21,104
295342,Jake,Lloyd,20,95
295342,Jake,Lloyd,19,89
295342,Jake,Lloyd,18,132
295342,Jake,Lloyd,17,117
295342,Jake,Lloyd,16,113
295342,Jake,Lloyd,15,48
295342,Jake,Lloyd,14,109
295342,Jake,Lloyd,12,149
295342,Jake,Lloyd,11,129
295342,Jake,Lloyd,10,105
295342,Jake,Lloyd,9,112
295342,Jake,Lloyd,8,72
295342,Jake,Lloyd,7,93
295342,Jake,Lloyd,6,85
295342,Jake,Lloyd,5,135
295342,Jake,Lloyd,4,122
295342,Jake,Lloyd,3,120
295342,Jake,Lloyd,2,127
295342,Jake,Lloyd,1,126
992016,Zach,Merrett,23,92
992016,Zach,Merrett,22,124
992016,Zach,Merrett,21,141
992016,Zach,Merrett,20,116
992016,Zach,Merrett,19,98
992016,Zach,Merrett,18,126
992016,Zach,Merrett,17,114
992016,Zach,Merrett,16,57
992016,Zach,Merrett,15,102
992016,Zach,Merrett,14,105
992016,Zach,Merrett,13,99
992016,Zach,Merrett,11,102
992016,Zach,Merrett,10,117
992016,Zach,Merrett,9,125
992016,Zach,Merrett,8,136
992016,Zach,Merrett,7,104
992016,Zach,Merrett,6,108
992016,Zach,Merrett,5,143
992016,Zach,Merrett,4,128
992016,Zach,Merrett,3,95
992016,Zach,Merrett,2,99
992016,Zach,Merrett,1,50
280965,Steele,Sidebottom,22,71
280965,Steele,Sidebottom,21,123
280965,Steele,Sidebottom,20,124
280965,Steele,Sidebottom,19,92
280965,Steele,Sidebottom,18,106
280965,Steele,Sidebottom,17,124
280965,Steele,Sidebottom,16,93
280965,Steele,Sidebottom,15,91
280965,Steele,Sidebottom,14,100
280965,Steele,Sidebottom,12,108
280965,Steele,Sidebottom,11,87
280965,Steele,Sidebottom,10,48
280965,Steele,Sidebottom,9,117
280965,Steele,Sidebottom,8,112
280965,Steele,Sidebottom,7,128
280965,Steele,Sidebottom,6,90
280965,Steele,Sidebottom,5,78
280965,Steele,Sidebottom,4,90
280965,Steele,Sidebottom,3,107
280965,Steele,Sidebottom,2,96
280965,Steele,Sidebottom,1,84
260750,Justin,Westhoff,23,110
260750,Justin,Westhoff,22,48
260750,Justin,Westhoff,21,62
260750,Justin,Westhoff,20,69
260750,Justin,Westhoff,19,72
260750,Justin,Westhoff,18,93
260750,Justin,Westhoff,17,60
260750,Justin,Westhoff,16,132
260750,Justin,Westhoff,13,73
260750,Justin,Westhoff,11,73
260750,Justin,Westhoff,10,90
260750,Justin,Westhoff,9,59
260750,Justin,Westhoff,8,37
260750,Justin,Westhoff,7,111
260750,Justin,Westhoff,6,95
260750,Justin,Westhoff,5,74
260750,Justin,Westhoff,4,47
260750,Justin,Westhoff,3,55
260750,Justin,Westhoff,2,65
260750,Justin,Westhoff,1,120
260257,Scott,Pendlebury,23,108
260257,Scott,Pendlebury,22,137
260257,Scott,Pendlebury,21,99
260257,Scott,Pendlebury,20,120
260257,Scott,Pendlebury,19,98
260257,Scott,Pendlebury,18,109
260257,Scott,Pendlebury,17,104
260257,Scott,Pendlebury,16,84
260257,Scott,Pendlebury,15,95
260257,Scott,Pendlebury,14,82
260257,Scott,Pendlebury,12,93
260257,Scott,Pendlebury,11,130
260257,Scott,Pendlebury,10,123
260257,Scott,Pendlebury,9,82
260257,Scott,Pendlebury,8,90
260257,Scott,Pendlebury,7,126
260257,Scott,Pendlebury,6,148
260257,Scott,Pendlebury,5,93
260257,Scott,Pendlebury,4,81
260257,Scott,Pendlebury,3,79
260257,Scott,Pendlebury,2,108
260257,Scott,Pendlebury,1,90
280763,Stefan,Martin,23,93
280763,Stefan,Martin,22,93
280763,Stefan,Martin,21,90
280763,Stefan,Martin,20,103
280763,Stefan,Martin,19,54
280763,Stefan,Martin,18,77
280763,Stefan,Martin,17,81
280763,Stefan,Martin,16,106
280763,Stefan,Martin,15,115
280763,Stefan,Martin,14,119
280763,Stefan,Martin,12,65
280763,Stefan,Martin,11,67
280763,Stefan,Martin,10,63
280763,Stefan,Martin,9,83
280763,Stefan,Martin,8,77
280763,Stefan,Martin,7,125
280763,Stefan,Martin,6,91
280763,Stefan,Martin,5,55
280763,Stefan,Martin,4,82
280763,Stefan,Martin,3,80
280763,Stefan,Martin,2,83
280763,Stefan,Martin,1,63
294305,Lachie,Whitfield,23,118
294305,Lachie,Whitfield,22,109
294305,Lachie,Whitfield,21,102
294305,Lachie,Whitfield,20,115
294305,Lachie,Whitfield,19,95
294305,Lachie,Whitfield,18,109
294305,Lachie,Whitfield,17,117
294305,Lachie,Whitfield,11,74
294305,Lachie,Whitfield,10,120
294305,Lachie,Whitfield,9,190
294305,Lachie,Whitfield,6,39
294305,Lachie,Whitfield,5,104
294305,Lachie,Whitfield,4,124
294305,Lachie,Whitfield,3,162
294305,Lachie,Whitfield,2,133
294305,Lachie,Whitfield,1,109
294307,Brad,Crouch,23,62
294307,Brad,Crouch,22,93
294307,Brad,Crouch,21,122
294307,Brad,Crouch,20,108
294307,Brad,Crouch,19,94
294307,Brad,Crouch,18,130
294307,Brad,Crouch,17,128
294307,Brad,Crouch,16,92
294307,Brad,Crouch,15,104
294307,Brad,Crouch,13,129
294307,Brad,Crouch,12,103
294307,Brad,Crouch,11,127
294307,Brad,Crouch,10,116
294307,Brad,Crouch,9,132
294307,Brad,Crouch,8,95
294307,Brad,Crouch,7,93
294307,Brad,Crouch,6,102
294307,Brad,Crouch,5,114
294307,Brad,Crouch,4,83
294307,Brad,Crouch,3,128
294307,Brad,Crouch,2,109
294307,Brad,Crouch,1,109
261224,Dayne,Zorko,23,135
261224,Dayne,Zorko,22,94
261224,Dayne,Zorko,21,130
261224,Dayne,Zorko,20,53
261224,Dayne,Zorko,19,118
261224,Dayne,Zorko,18,103
261224,Dayne,Zorko,17,102
261224,Dayne,Zorko,16,121
261224,Dayne,Zorko,15,143
261224,Dayne,Zorko,14,120
261224,Dayne,Zorko,12,80
261224,Dayne,Zorko,11,80
261224,Dayne,Zorko,10,99
261224,Dayne,Zorko,9,118
261224,Dayne,Zorko,8,134
261224,Dayne,Zorko,7,136
261224,Dayne,Zorko,6,75
261224,Dayne,Zorko,5,92
261224,Dayne,Zorko,4,92
261224,Dayne,Zorko,3,106
261224,Dayne,Zorko,2,71
261224,Dayne,Zorko,1,94
291776,Taylor,Adams,23,123
291776,Taylor,Adams,22,99
291776,Taylor,Adams,21,98
291776,Taylor,Adams,20,97
291776,Taylor,Adams,18,111
291776,Taylor,Adams,7,49
291776,Taylor,Adams,6,120
291776,Taylor,Adams,5,56
291776,Taylor,Adams,4,116
291776,Taylor,Adams,3,82
250321,Joel,Selwood,23,65
250321,Joel,Selwood,22,78
250321,Joel,Selwood,21,40
250321,Joel,Selwood,20,59
250321,Joel,Selwood,19,99
250321,Joel,Selwood,18,97
250321,Joel,Selwood,17,79
250321,Joel,Selwood,16,69
250321,Joel,Selwood,15,115
250321,Joel,Selwood,14,71
250321,Joel,Selwood,12,76
250321,Joel,Selwood,11,64
250321,Joel,Selwood,10,76
250321,Joel,Selwood,9,75
250321,Joel,Selwood,6,79
250321,Joel,Selwood,5,104
250321,Joel,Selwood,4,73
250321,Joel,Selwood,3,62
250321,Joel,Selwood,2,96
250321,Joel,Selwood,1,100
281373,Jack,Redden,23,92
281373,Jack,Redden,22,56
281373,Jack,Redden,21,86
281373,Jack,Redden,20,93
281373,Jack,Redden,19,109
281373,Jack,Redden,18,79
281373,Jack,Redden,17,110
281373,Jack,Redden,16,85
281373,Jack,Redden,15,98
281373,Jack,Redden,14,109
281373,Jack,Redden,12,104
281373,Jack,Redden,11,82
281373,Jack,Redden,10,135
281373,Jack,Redden,9,76
281373,Jack,Redden,8,63
281373,Jack,Redden,7,120
281373,Jack,Redden,5,75
281373,Jack,Redden,4,127
281373,Jack,Redden,3,54
281373,Jack,Redden,2,88
281373,Jack,Redden,1,87
294199,Sam,Menegola,21,64
294199,Sam,Menegola,20,71
294199,Sam,Menegola,7,109
294199,Sam,Menegola,6,78
294199,Sam,Menegola,5,69
294199,Sam,Menegola,4,37
294199,Sam,Menegola,3,95
294199,Sam,Menegola,2,94
294199,Sam,Menegola,1,81
270146,Ed,Curnow,23,99
270146,Ed,Curnow,22,106
270146,Ed,Curnow,21,122
270146,Ed,Curnow,20,79
270146,Ed,Curnow,19,91
270146,Ed,Curnow,18,125
270146,Ed,Curnow,17,111
270146,Ed,Curnow,16,111
270146,Ed,Curnow,15,101
270146,Ed,Curnow,13,33
270146,Ed,Curnow,12,121
270146,Ed,Curnow,11,72
270146,Ed,Curnow,10,94
270146,Ed,Curnow,9,73
270146,Ed,Curnow,8,96
270146,Ed,Curnow,7,45
270146,Ed,Curnow,6,106
270146,Ed,Curnow,5,53
270146,Ed,Curnow,4,86
270146,Ed,Curnow,3,94
270146,Ed,Curnow,2,46
270146,Ed,Curnow,1,113
280109,Callan,Ward,4,3
293535,Lachie,Neale,23,162
293535,Lachie,Neale,22,101
293535,Lachie,Neale,21,74
293535,Lachie,Neale,20,91
293535,Lachie,Neale,19,110
293535,Lachie,Neale,18,84
293535,Lachie,Neale,17,83
293535,Lachie,Neale,16,134
293535,Lachie,Neale,15,122
293535,Lachie,Neale,14,79
293535,Lachie,Neale,12,104
293535,Lachie,Neale,11,97
293535,Lachie,Neale,10,74
293535,Lachie,Neale,9,119
293535,Lachie,Neale,8,91
293535,Lachie,Neale,7,84
293535,Lachie,Neale,6,108
293535,Lachie,Neale,5,76
293535,Lachie,Neale,4,139
293535,Lachie,Neale,3,135
293535,Lachie,Neale,2,146
293535,Lachie,Neale,1,91
294613,Jaeger,O'Meara,23,108
294613,Jaeger,O'Meara,22,82
294613,Jaeger,O'Meara,21,88
294613,Jaeger,O'Meara,20,93
294613,Jaeger,O'Meara,19,111
294613,Jaeger,O'Meara,18,85
294613,Jaeger,O'Meara,17,96
294613,Jaeger,O'Meara,16,79
294613,Jaeger,O'Meara,15,136
294613,Jaeger,O'Meara,14,113
294613,Jaeger,O'Meara,13,74
294613,Jaeger,O'Meara,11,112
294613,Jaeger,O'Meara,10,56
294613,Jaeger,O'Meara,9,117
294613,Jaeger,O'Meara,8,72
294613,Jaeger,O'Meara,7,83
294613,Jaeger,O'Meara,6,134
294613,Jaeger,O'Meara,5,93
294613,Jaeger,O'Meara,3,132
294613,Jaeger,O'Meara,2,122
294613,Jaeger,O'Meara,1,106
291975,Jarrod,Witts,23,154
291975,Jarrod,Witts,22,97
291975,Jarrod,Witts,21,109
291975,Jarrod,Witts,20,97
291975,Jarrod,Witts,19,126
291975,Jarrod,Witts,18,97
291975,Jarrod,Witts,17,104
291975,Jarrod,Witts,16,106
291975,Jarrod,Witts,15,115
291975,Jarrod,Witts,13,84
291975,Jarrod,Witts,12,89
291975,Jarrod,Witts,11,110
291975,Jarrod,Witts,10,111
291975,Jarrod,Witts,9,96
291975,Jarrod,Witts,8,75
291975,Jarrod,Witts,7,98
291975,Jarrod,Witts,6,99
291975,Jarrod,Witts,5,123
291975,Jarrod,Witts,4,126
291975,Jarrod,Witts,3,93
291975,Jarrod,Witts,2,93
291975,Jarrod,Witts,1,95
296205,Jack,Steele,23,120
296205,Jack,Steele,22,108
296205,Jack,Steele,21,82
296205,Jack,Steele,20,96
296205,Jack,Steele,19,114
296205,Jack,Steele,18,62
296205,Jack,Steele,17,101
296205,Jack,Steele,16,132
296205,Jack,Steele,15,66
296205,Jack,Steele,11,76
296205,Jack,Steele,10,119
296205,Jack,Steele,9,93
296205,Jack,Steele,8,90
296205,Jack,Steele,7,71
296205,Jack,Steele,6,83
296205,Jack,Steele,5,88
296205,Jack,Steele,4,95
296205,Jack,Steele,3,116
296205,Jack,Steele,2,96
296205,Jack,Steele,1,111
996487,Tom,Phillips,23,87
996487,Tom,Phillips,22,89
996487,Tom,Phillips,21,101
996487,Tom,Phillips,20,94
996487,Tom,Phillips,19,57
996487,Tom,Phillips,18,72
996487,Tom,Phillips,17,87
996487,Tom,Phillips,16,111
996487,Tom,Phillips,15,79
996487,Tom,Phillips,14,97
996487,Tom,Phillips,12,84
996487,Tom,Phillips,11,73
996487,Tom,Phillips,10,82
996487,Tom,Phillips,9,80
996487,Tom,Phillips,8,123
996487,Tom,Phillips,7,106
996487,Tom,Phillips,6,91
996487,Tom,Phillips,5,92
996487,Tom,Phillips,4,132
996487,Tom,Phillips,3,49
996487,Tom,Phillips,2,116
996487,Tom,Phillips,1,88
270912,Jack,Steven,23,57
270912,Jack,Steven,22,43
270912,Jack,Steven,21,105
270912,Jack,Steven,6,93
270912,Jack,Steven,5,73
270912,Jack,Steven,2,71
270912,Jack,Steven,1,90
